Node	Cluster	Color	Origin
Kishikawa J	8	#FCCDE5	Author
Jhun I	8	#FCCDE5	Author
Lennerz JK	8	#FCCDE5	Author
Masugi Y	8	#FCCDE5	Author
Morales-Oyarvide V	8	#FCCDE5	Author
Meyerhardt J	8	#FCCDE5	Author
Nishi A	8	#FCCDE5	Author
Gala MK	8	#FCCDE5	Author
Gurjao C	8	#FCCDE5	Author
Nowak J	8	#FCCDE5	Author
Pischon T	8	#FCCDE5	Author
Rifai N	8	#FCCDE5	Author
Fu BC	8	#FCCDE5	Author
Hur J	8	#FCCDE5	Author
Shi S	8	#FCCDE5	Author
Shi Y	8	#FCCDE5	Author
Shinbrot E	8	#FCCDE5	Author
Takashima Y	8	#FCCDE5	Author
Cui W	8	#FCCDE5	Author
Curhan S	8	#FCCDE5	Author
Langworthy B	8	#FCCDE5	Author
Rubinson DA	8	#FCCDE5	Author
Wang QL	8	#FCCDE5	Author
Soong TR	8	#FCCDE5	Author
Wu CJ	8	#FCCDE5	Author
Wheeler DA	8	#FCCDE5	Author
Fang A	8	#FCCDE5	Author
Sui J	8	#FCCDE5	Author
Wang P	8	#FCCDE5	Author
Wu Z	8	#FCCDE5	Author
Yamauchi M	8	#FCCDE5	Author
Yu KH	8	#FCCDE5	Author
Zeng H	8	#FCCDE5	Author
Zhang S	8	#FCCDE5	Author
Zhao M	8	#FCCDE5	Author
Zhao L	8	#FCCDE5	Author
Zhong R	8	#FCCDE5	Author
Zucker DM	8	#FCCDE5	Author
Glass K	9	#D9D9D9	Author
Lopes-Ramos CM	9	#D9D9D9	Author
Platig J	9	#D9D9D9	Author
Kuijjer ML	9	#D9D9D9	Author
Ben Guebila M	9	#D9D9D9	Author
Quackenbush J	9	#D9D9D9	Author
Fanfani V	9	#D9D9D9	Author
Fagny M	9	#D9D9D9	Author
Saha E	9	#D9D9D9	Author
Fischer J	9	#D9D9D9	Author
Guebila MB	9	#D9D9D9	Author
Mandros P	9	#D9D9D9	Author
Chen CY	9	#D9D9D9	Author
Paulson JN	9	#D9D9D9	Author
Burkholz R	9	#D9D9D9	Author
Altenbuchinger M	9	#D9D9D9	Author
Shutta KH	9	#D9D9D9	Author
Choi AM	9	#D9D9D9	Author
Hsieh PH	9	#D9D9D9	Author
Husson RN	9	#D9D9D9	Author
Lopes-Ramos C	9	#D9D9D9	Author
Marin A	9	#D9D9D9	Author
Micheletti S	9	#D9D9D9	Author
Padi M	9	#D9D9D9	Author
Sonawane AR	9	#D9D9D9	Author
Weighill D	9	#D9D9D9	Author
Schlauch D	9	#D9D9D9	Author
Zacharias HU	9	#D9D9D9	Author
Steen H	9	#D9D9D9	Author
Liang L	10	#BC80BD	Author
Hunter DJ	10	#BC80BD	Author
Chasman DI	10	#BC80BD	Author
Hayward C	10	#BC80BD	Author
Gudnason V	10	#BC80BD	Author
Gieger C	10	#BC80BD	Author
Boerwinkle E	10	#BC80BD	Author
Esko T	10	#BC80BD	Author
Croteau-Chonka DC	10	#BC80BD	Author
Liu Y	10	#BC80BD	Author
Rudan I	10	#BC80BD	Author
Harris TB	10	#BC80BD	Author
Blangero J	10	#BC80BD	Author
Magi R	10	#BC80BD	Author
Bluher M	10	#BC80BD	Author
Smith AV	10	#BC80BD	Author
Stefansson K	10	#BC80BD	Author
Luan J	10	#BC80BD	Author
Uitterlinden AG	10	#BC80BD	Author
Eriksson JG	10	#BC80BD	Author
Langenberg C	10	#BC80BD	Author
North KE	10	#BC80BD	Author
Peters A	10	#BC80BD	Author
Ridker PM	10	#BC80BD	Author
Jarvelin MR	10	#BC80BD	Author
Hofman A	10	#BC80BD	Author
Mangino M	10	#BC80BD	Author
van Duijn CM	10	#BC80BD	Author
Wareham NJ	10	#BC80BD	Author
Grallert H	10	#BC80BD	Author
Kaplan RC	10	#BC80BD	Author
Lehtimaki T	10	#BC80BD	Author
Montgomery GW	10	#BC80BD	Author
Ong KK	10	#BC80BD	Author
Homuth G	10	#BC80BD	Author
Metspalu A	10	#BC80BD	Author
Spector TD	10	#BC80BD	Author
Qi L	10	#BC80BD	Author
Ferrucci L	10	#BC80BD	Author
Murabito JM	10	#BC80BD	Author
Teumer A	10	#BC80BD	Author
Tanaka T	10	#BC80BD	Author
Campbell H	10	#BC80BD	Author
Day FR	10	#BC80BD	Author
Hui J	10	#BC80BD	Author
Abecasis GR	10	#BC80BD	Author
Hveem K	10	#BC80BD	Author
Mahajan A	10	#BC80BD	Author
Cupples LA	10	#BC80BD	Author
Nolte IM	10	#BC80BD	Author
McCarthy MI	10	#BC80BD	Author
Pedersen NL	10	#BC80BD	Author
Mannisto S	10	#BC80BD	Author
Morris AP	10	#BC80BD	Author
Nyholt DR	10	#BC80BD	Author
Oldehinkel AJ	10	#BC80BD	Author
Raitakari OT	10	#BC80BD	Author
Rose LM	10	#BC80BD	Author
Mihailov E	10	#BC80BD	Author
Bandinelli S	10	#BC80BD	Author
Strauch K	10	#BC80BD	Author
Amin N	10	#BC80BD	Author
Rivadeneira F	10	#BC80BD	Author
Menni C	10	#BC80BD	Author
Strachan DP	10	#BC80BD	Author
Wilson JF	10	#BC80BD	Author
James AL	10	#BC80BD	Author
Kuusisto J	10	#BC80BD	Author
Franks PW	10	#BC80BD	Author
Lind L	10	#BC80BD	Author
Laakso M	10	#BC80BD	Author
Kutalik Z	10	#BC80BD	Author
Milani L	10	#BC80BD	Author
Mohlke KL	10	#BC80BD	Author
McKnight B	10	#BC80BD	Author
Oostra BA	10	#BC80BD	Author
Isaacs A	10	#BC80BD	Author
Sanna S	10	#BC80BD	Author
Muller-Nurasyid M	10	#BC80BD	Author
Chen J	10	#BC80BD	Author
Schlessinger D	10	#BC80BD	Author
Snieder H	10	#BC80BD	Author
Scott RA	10	#BC80BD	Author
Kovacs P	10	#BC80BD	Author
Nalls MA	10	#BC80BD	Author
Steinthorsdottir V	10	#BC80BD	Author
Thorleifsson G	10	#BC80BD	Author
Feitosa MF	10	#BC80BD	Author
Salomaa V	10	#BC80BD	Author
Thorsteinsdottir U	10	#BC80BD	Author
Franke L	10	#BC80BD	Author
Frayling TM	10	#BC80BD	Author
Stumvoll M	10	#BC80BD	Author
Bergman RN	10	#BC80BD	Author
Albrecht E	10	#BC80BD	Author
Amouyel P	10	#BC80BD	Author
Bochud M	10	#BC80BD	Author
Boehnke M	10	#BC80BD	Author
Chines PS	10	#BC80BD	Author
Collins FS	10	#BC80BD	Author
Deloukas P	10	#BC80BD	Author
Beilby J	10	#BC80BD	Author
Bottinger EP	10	#BC80BD	Author
Ferreira T	10	#BC80BD	Author
Grabe HJ	10	#BC80BD	Author
Crawford DC	10	#BC80BD	Author
Groop LC	10	#BC80BD	Author
Hamsten A	10	#BC80BD	Author
Hassinen M	10	#BC80BD	Author
Franco OH	10	#BC80BD	Author
Heid IM	10	#BC80BD	Author
Hattersley AT	10	#BC80BD	Author
Justice AE	10	#BC80BD	Author
Jackson AU	10	#BC80BD	Author
Keinanen-Kiukaanniemi SM	10	#BC80BD	Author
Kinnunen L	10	#BC80BD	Author
Hirschhorn JN	10	#BC80BD	Author
Forouhi NG	10	#BC80BD	Author
Lakka TA	10	#BC80BD	Author
Lichtner P	10	#BC80BD	Author
Lindgren CM	10	#BC80BD	Author
Lyssenko V	10	#BC80BD	Author
Jousilahti P	10	#BC80BD	Author
Medina-Gomez C	10	#BC80BD	Author
Barroso I	10	#BC80BD	Author
Loos RJ	10	#BC80BD	Author
Mulas A	10	#BC80BD	Author
Connell JR,	10	#BC80BD	Author
Huang J	10	#BC80BD	Author
Kristiansson K	10	#BC80BD	Author
Hansen T	10	#BC80BD	Author
Kaprio J	10	#BC80BD	Author
Njolstad I	10	#BC80BD	Author
Prokopenko I	10	#BC80BD	Author
Pramstaller PP	10	#BC80BD	Author
Rauramaa R	10	#BC80BD	Author
Perola M	10	#BC80BD	Author
Rayner NW	10	#BC80BD	Author
Stancakova A	10	#BC80BD	Author
Stringham HM	10	#BC80BD	Author
Tonjes A	10	#BC80BD	Author
Stolk L	10	#BC80BD	Author
Volker U	10	#BC80BD	Author
Tuomilehto J	10	#BC80BD	Author
Uusitupa M	10	#BC80BD	Author
Vonk JM	10	#BC80BD	Author
Bellis C	10	#BC80BD	Author
Boehm BO	10	#BC80BD	Author
Borecki IB	10	#BC80BD	Author
Bornstein SR	10	#BC80BD	Author
Bouchard C	10	#BC80BD	Author
Bragg-Gresham JL	10	#BC80BD	Author
Bruinenberg M	10	#BC80BD	Author
Chambers JC	10	#BC80BD	Author
Bonnycastle LL	10	#BC80BD	Author
Cauchi S	10	#BC80BD	Author
Buyske S	10	#BC80BD	Author
de Faire U	10	#BC80BD	Author
Dedoussis G	10	#BC80BD	Author
Demirkan A	10	#BC80BD	Author
Eklund N	10	#BC80BD	Author
Erbel R	10	#BC80BD	Author
Farrall M	10	#BC80BD	Author
Eury E	10	#BC80BD	Author
Eriksson P	10	#BC80BD	Author
Fischer K	10	#BC80BD	Author
Fox CS	10	#BC80BD	Author
Danesh J	10	#BC80BD	Author
Froguel P	10	#BC80BD	Author
Gansevoort RT	10	#BC80BD	Author
Garcia ME	10	#BC80BD	Author
Gigante B	10	#BC80BD	Author
Goel A	10	#BC80BD	Author
Grassler J	10	#BC80BD	Author
Groves CJ	10	#BC80BD	Author
Gottesman O	10	#BC80BD	Author
Assimes TL	10	#BC80BD	Author
Gustafsson S	10	#BC80BD	Author
Grarup N	10	#BC80BD	Author
Hartman CA	10	#BC80BD	Author
Gorski M	10	#BC80BD	Author
Heard-Costa NL	10	#BC80BD	Author
Hicks AA	10	#BC80BD	Author
Holmen O	10	#BC80BD	Author
Haller T	10	#BC80BD	Author
Humphries SE	10	#BC80BD	Author
Illig T	10	#BC80BD	Author
Ingelsson E	10	#BC80BD	Author
Anderson D	10	#BC80BD	Author
Kanoni S	10	#BC80BD	Author
Haessler J	10	#BC80BD	Author
Kooner JS	10	#BC80BD	Author
Hu F	10	#BC80BD	Author
Kuh D	10	#BC80BD	Author
Kivimaki M	10	#BC80BD	Author
Leach IM	10	#BC80BD	Author
Leander K	10	#BC80BD	Author
Lindstrom J	10	#BC80BD	Author
Lobbens S	10	#BC80BD	Author
Linneberg A	10	#BC80BD	Author
McArdle WL	10	#BC80BD	Author
Fuchsberger C	10	#BC80BD	Author
Kathiresan S	10	#BC80BD	Author
Monda KL	10	#BC80BD	Author
Morris AD	10	#BC80BD	Author
Min JL	10	#BC80BD	Author
Muller G	10	#BC80BD	Author
Magnusson PK	10	#BC80BD	Author
Musk AW	10	#BC80BD	Author
Nelis M	10	#BC80BD	Author
Ma B	10	#BC80BD	Author
Ohlsson C	10	#BC80BD	Author
Pechlivanis S	10	#BC80BD	Author
Perry JR	10	#BC80BD	Author
Pers TH	10	#BC80BD	Author
Perusse L	10	#BC80BD	Author
Rankinen T	10	#BC80BD	Author
Rao DC	10	#BC80BD	Author
Chu AY	10	#BC80BD	Author
Folkersen L	10	#BC80BD	Author
Rice TK	10	#BC80BD	Author
Ried JS	10	#BC80BD	Author
Porteous D	10	#BC80BD	Author
Saaristo TE	10	#BC80BD	Author
Sarzynski MA	10	#BC80BD	Author
Scholtens S	10	#BC80BD	Author
Slagboom PE	10	#BC80BD	Author
Peters MJ	10	#BC80BD	Author
Stirrups K	10	#BC80BD	Author
Stolk RP	10	#BC80BD	Author
Strawbridge RJ	10	#BC80BD	Author
Swertz MA	10	#BC80BD	Author
Swift AJ	10	#BC80BD	Author
Thorand B	10	#BC80BD	Author
Tremblay A	10	#BC80BD	Author
Tremoli E	10	#BC80BD	Author
Holliday EG	10	#BC80BD	Author
van der Harst P	10	#BC80BD	Author
Van Vliet-Ostaptchouk JV	10	#BC80BD	Author
Locke AE	10	#BC80BD	Author
Verweij N	10	#BC80BD	Author
Vohl MC	10	#BC80BD	Author
Vollenweider P	10	#BC80BD	Author
Watkins H	10	#BC80BD	Author
Wilsgaard T	10	#BC80BD	Author
Visscher PM	10	#BC80BD	Author
Winkler TW	10	#BC80BD	Author
Wood AR	10	#BC80BD	Author
Saleheen D	10	#BC80BD	Author
Wong A	10	#BC80BD	Author
Zhang Q	10	#BC80BD	Author
Yang J	10	#BC80BD	Author
Zhang W	10	#BC80BD	Author
Wright AF	10	#BC80BD	Author
Absher D	10	#BC80BD	Author
Adair LS	10	#BC80BD	Author
Arnlov J	10	#BC80BD	Author
Arscott GM	10	#BC80BD	Author
Arveiler D	10	#BC80BD	Author
Barrett A	10	#BC80BD	Author
Bakker SJ	10	#BC80BD	Author
Beekman M	10	#BC80BD	Author
Bennett AJ	10	#BC80BD	Author
Berne C	10	#BC80BD	Author
Attia J	10	#BC80BD	Author
Bohringer S	10	#BC80BD	Author
Bottcher Y	10	#BC80BD	Author
Brennan EP	10	#BC80BD	Author
Buchkovich ML	10	#BC80BD	Author
Caspersen IH	10	#BC80BD	Author
Caulfield MJ	10	#BC80BD	Author
Chakravarti A	10	#BC80BD	Author
Choi M	10	#BC80BD	Author
Clarke R	10	#BC80BD	Author
Cooper RS	10	#BC80BD	Author
Daw EW	10	#BC80BD	Author
Cusi D	10	#BC80BD	Author
de Geus EJ	10	#BC80BD	Author
Delgado G	10	#BC80BD	Author
Drong AW	10	#BC80BD	Author
Chouraki V	10	#BC80BD	Author
Dimitriou M	10	#BC80BD	Author
Ehret GB	10	#BC80BD	Author
Doney AS	10	#BC80BD	Author
Estrada K	10	#BC80BD	Author
Fall T	10	#BC80BD	Author
Fehrmann R	10	#BC80BD	Author
Ferrannini E	10	#BC80BD	Author
Ferrieres J	10	#BC80BD	Author
Forrester T	10	#BC80BD	Author
Dehghan A	10	#BC80BD	Author
Franco-Cereceda A	10	#BC80BD	Author
Fontanillas P	10	#BC80BD	Author
Friedrich N	10	#BC80BD	Author
Gharavi AG	10	#BC80BD	Author
Fox C	10	#BC80BD	Author
Giedraitis V	10	#BC80BD	Author
Glorioso N	10	#BC80BD	Author
Go AS	10	#BC80BD	Author
Golay A	10	#BC80BD	Author
Fadista J	10	#BC80BD	Author
Grammer TB	10	#BC80BD	Author
Grewal J	10	#BC80BD	Author
Donnell CJ,	10	#BC80BD	Author
Hallmans G	10	#BC80BD	Author
Ding J	10	#BC80BD	Author
Cox SR	10	#BC80BD	Author
Hedman AK	10	#BC80BD	Author
Heliovaara M	10	#BC80BD	Author
Helmer Q	10	#BC80BD	Author
Hingorani AD	10	#BC80BD	Author
Hoffmann W	10	#BC80BD	Author
Feenstra B	10	#BC80BD	Author
Huffman JE	10	#BC80BD	Author
Hunt SC	10	#BC80BD	Author
Heiss G	10	#BC80BD	Author
Hypponen E	10	#BC80BD	Author
Ittermann T	10	#BC80BD	Author
Jockel KH	10	#BC80BD	Author
Johansen B	10	#BC80BD	Author
Jula AM	10	#BC80BD	Author
Juliusdottir T	10	#BC80BD	Author
Kahali B	10	#BC80BD	Author
Karjalainen J	10	#BC80BD	Author
Karpe F	10	#BC80BD	Author
Jorgensen T	10	#BC80BD	Author
Keildson S	10	#BC80BD	Author
Kiryluk K	10	#BC80BD	Author
Kleber ME	10	#BC80BD	Author
Koenig W	10	#BC80BD	Author
Kooner IK	10	#BC80BD	Author
Kraja AT	10	#BC80BD	Author
Kratzer W	10	#BC80BD	Author
Johansson A	10	#BC80BD	Author
Kumari M	10	#BC80BD	Author
Laitinen T	10	#BC80BD	Author
Lamina C	10	#BC80BD	Author
Lee NR	10	#BC80BD	Author
Lifton RP	10	#BC80BD	Author
Liu CT	10	#BC80BD	Author
Lorbeer R	10	#BC80BD	Author
Lorentzon M	10	#BC80BD	Author
Mach F	10	#BC80BD	Author
Marette A	10	#BC80BD	Author
Marz W	10	#BC80BD	Author
Matise TC	10	#BC80BD	Author
McKenzie CA	10	#BC80BD	Author
McKnight AJ	10	#BC80BD	Author
Merger S	10	#BC80BD	Author
Moayyeri A	10	#BC80BD	Author
Mills R	10	#BC80BD	Author
Moebus S	10	#BC80BD	Author
Moffatt MF	10	#BC80BD	Author
Muhleisen TW	10	#BC80BD	Author
Munroe PB	10	#BC80BD	Author
Nagaraja R	10	#BC80BD	Author
Narisu N	10	#BC80BD	Author
Nicholson G	10	#BC80BD	Author
Montasser ME	10	#BC80BD	Author
Okada Y	10	#BC80BD	Author
Palmer CD	10	#BC80BD	Author
Nothen MM	10	#BC80BD	Author
Palmer CN	10	#BC80BD	Author
Pasko D	10	#BC80BD	Author
Pankow JS	10	#BC80BD	Author
Palmer LJ	10	#BC80BD	Author
Penninx BW	10	#BC80BD	Author
Pedersen O	10	#BC80BD	Author
Olden M	10	#BC80BD	Author
Power C	10	#BC80BD	Author
Dartigues JF	10	#BC80BD	Author
Oldmeadow C	10	#BC80BD	Author
Hutri-Kahonen N	10	#BC80BD	Author
Probst-Hensch N	10	#BC80BD	Author
Quertermous T	10	#BC80BD	Author
Randall JC	10	#BC80BD	Author
Reinmaa E	10	#BC80BD	Author
Renstrom F	10	#BC80BD	Author
Goodall AH	10	#BC80BD	Author
Pistis G	10	#BC80BD	Author
Rettig R	10	#BC80BD	Author
Ritchie MD	10	#BC80BD	Author
Robertson NR	10	#BC80BD	Author
Salem RM	10	#BC80BD	Author
Samani NJ	10	#BC80BD	Author
Sandholm N	10	#BC80BD	Author
Saramies J	10	#BC80BD	Author
Schadt EE	10	#BC80BD	Author
Scharnagl H	10	#BC80BD	Author
Scherag A	10	#BC80BD	Author
Schmidt EM	10	#BC80BD	Author
Schwarz PE	10	#BC80BD	Author
Lohman K	10	#BC80BD	Author
Shi J	10	#BC80BD	Author
Seufferlein T	10	#BC80BD	Author
Shuldiner AR	10	#BC80BD	Author
Shungin D	10	#BC80BD	Author
Sattar N	10	#BC80BD	Author
Sinisalo J	10	#BC80BD	Author
Sebert S	10	#BC80BD	Author
Sennblad B	10	#BC80BD	Author
Speliotes EK	10	#BC80BD	Author
Ruderfer D	10	#BC80BD	Author
Sundstrom J	10	#BC80BD	Author
Sung YJ	10	#BC80BD	Author
Syvanen AC	10	#BC80BD	Author
Schmidt R	10	#BC80BD	Author
Tayo BO	10	#BC80BD	Author
Takahashi A	10	#BC80BD	Author
Turner ST	10	#BC80BD	Author
Vandenput L	10	#BC80BD	Author
Vedantam S	10	#BC80BD	Author
Venturini C	10	#BC80BD	Author
Viikari JS	10	#BC80BD	Author
Waite LL	10	#BC80BD	Author
Murphy R	10	#BC80BD	Author
van der Schouw YT	10	#BC80BD	Author
Waeber G	10	#BC80BD	Author
Walker M	10	#BC80BD	Author
Shringarpure SS	10	#BC80BD	Author
Westra HJ	10	#BC80BD	Author
Wichmann HE	10	#BC80BD	Author
Willer CJ	10	#BC80BD	Author
Witteman JC	10	#BC80BD	Author
Wojczynski MK	10	#BC80BD	Author
Wennauer R	10	#BC80BD	Author
Workalemahu T	10	#BC80BD	Author
Voight BF	10	#BC80BD	Author
Willems SM	10	#BC80BD	Author
Yerges-Armstrong LM	10	#BC80BD	Author
Yengo L	10	#BC80BD	Author
Zemunik T	10	#BC80BD	Author
Zhao JH	10	#BC80BD	Author
Zillikens MC	10	#BC80BD	Author
Zondervan KT	10	#BC80BD	Author
Tryggvadottir L	10	#BC80BD	Author
Tung JY	10	#BC80BD	Author
Tzourio C	10	#BC80BD	Author
Vuckovic D	10	#BC80BD	Author
Wahl S	10	#BC80BD	Author
Pasquale LR	11	#CCEBC5	Author
Kang JH	11	#CCEBC5	Author
Haines JL	11	#CCEBC5	Author
Hewitt AW	11	#CCEBC5	Author
Mackey DA	11	#CCEBC5	Author
Craig JE	11	#CCEBC5	Author
Gharahkhani P	11	#CCEBC5	Author
MacGregor S	11	#CCEBC5	Author
Khor CC	11	#CCEBC5	Author
Aschard H	11	#CCEBC5	Author
Burdon KP	11	#CCEBC5	Author
Aung T	11	#CCEBC5	Author
Cooke Bailey JN	11	#CCEBC5	Author
Khawaja AP	11	#CCEBC5	Author
Cheng CY	11	#CCEBC5	Author
Mitchell P	11	#CCEBC5	Author
Ritch R	11	#CCEBC5	Author
Vithana EN	11	#CCEBC5	Author
Allingham RR	11	#CCEBC5	Author
Foster PJ	11	#CCEBC5	Author
Budenz DL	11	#CCEBC5	Author
Igo RP Jr	11	#CCEBC5	Author
Hauser MA	11	#CCEBC5	Author
Kubo M	11	#CCEBC5	Author
Christen WG	11	#CCEBC5	Author
Gaasterland T	11	#CCEBC5	Author
Hammond CJ	11	#CCEBC5	Author
Akiyama M	11	#CCEBC5	Author
Hauser M	11	#CCEBC5	Author
Hohn R	11	#CCEBC5	Author
Hysi PG	11	#CCEBC5	Author
Lee RK	11	#CCEBC5	Author
Lin SC	11	#CCEBC5	Author
Moroi SE	11	#CCEBC5	Author
Realini T	11	#CCEBC5	Author
Richards JE	11	#CCEBC5	Author
Schuman JS	11	#CCEBC5	Author
Scott WK	11	#CCEBC5	Author
Singh K	11	#CCEBC5	Author
Sit AJ	11	#CCEBC5	Author
Vollrath D	11	#CCEBC5	Author
Souzeau E	11	#CCEBC5	Author
Weinreb RN	11	#CCEBC5	Author
Wiggs JL	11	#CCEBC5	Author
Wollstein G	11	#CCEBC5	Author
Akafo S	11	#CCEBC5	Author
Aihara M	11	#CCEBC5	Author
Ashaye A	11	#CCEBC5	Author
Ashley-Koch A	11	#CCEBC5	Author
Brilliant M	11	#CCEBC5	Author
Bailey JN	11	#CCEBC5	Author
Bailey JNC	11	#CCEBC5	Author
Baskaran M	11	#CCEBC5	Author
Boutin T	11	#CCEBC5	Author
Cree AJ	11	#CCEBC5	Author
Cuellar-Partida G	11	#CCEBC5	Author
Fingert JH	11	#CCEBC5	Author
Gaasterland D	11	#CCEBC5	Author
Cestari DM	11	#CCEBC5	Author
Brilliant MH	11	#CCEBC5	Author
Iglesias AI	11	#CCEBC5	Author
Ikeda Y	11	#CCEBC5	Author
Jonas JB	11	#CCEBC5	Author
Kearns LS	11	#CCEBC5	Author
Lichter PR	11	#CCEBC5	Author
Klaver CCW	11	#CCEBC5	Author
Lotery AJ	11	#CCEBC5	Author
Mills RA	11	#CCEBC5	Author
Mishra A	11	#CCEBC5	Author
Medeiros F	11	#CCEBC5	Author
Momozawa Y	11	#CCEBC5	Author
Kiuchi Y	11	#CCEBC5	Author
Gaier ED	11	#CCEBC5	Author
Knepper PA	11	#CCEBC5	Author
Levkovitch-Verbin H	11	#CCEBC5	Author
Nag A	11	#CCEBC5	Author
Nakazawa T	11	#CCEBC5	Author
Ozaki M	11	#CCEBC5	Author
Pasutto F	11	#CCEBC5	Author
Pericak-Vance MA	11	#CCEBC5	Author
Perera SA	11	#CCEBC5	Author
Pfeiffer N	11	#CCEBC5	Author
Springelkamp H	11	#CCEBC5	Author
Tham YC	11	#CCEBC5	Author
van Leeuwen EM	11	#CCEBC5	Author
Perera S	11	#CCEBC5	Author
Shiga Y	11	#CCEBC5	Author
Viswanathan AC	11	#CCEBC5	Author
Song YE	11	#CCEBC5	Author
Ramsay M	11	#CCEBC5	Author
Siggs OM	11	#CCEBC5	Author
Stein JD	11	#CCEBC5	Author
Sullivan DA	11	#CCEBC5	Author
Topouzis F	11	#CCEBC5	Author
Verma SS	11	#CCEBC5	Author
Wang JJ	11	#CCEBC5	Author
Wong TY	11	#CCEBC5	Author
Muller C	11	#CCEBC5	Author
Yazar S	11	#CCEBC5	Author
Zack DJ	11	#CCEBC5	Author
Law MH	11	#CCEBC5	Author
Sim X	11	#CCEBC5	Author
Williams SEI	11	#CCEBC5	Author
Young TL	11	#CCEBC5	Author
Zeller T	11	#CCEBC5	Author
Zhang K	11	#CCEBC5	Author
Zhou T	11	#CCEBC5	Author
Bertrand KA	12	#FFED6F	Author
Scott CG	12	#FFED6F	Author
Beck AH	12	#FFED6F	Author
Jensen MR	12	#FFED6F	Author
Kerlikowske K	12	#FFED6F	Author
Norman AD	12	#FFED6F	Author
Chen YY	12	#FFED6F	Author
Fan B	12	#FFED6F	Author
Ma L	12	#FFED6F	Author
Shepherd J	12	#FFED6F	Author
Visscher DW	12	#FFED6F	Author
Brandt K	12	#FFED6F	Author
Brandt KR	12	#FFED6F	Author
Shepherd JA	12	#FFED6F	Author
Wu FF	12	#FFED6F	Author
Huang T	13	#8DD3C7	Author
Cai YD	13	#8DD3C7	Author
Chen L	13	#8DD3C7	Author
Li Z	13	#8DD3C7	Author
Zeng T	13	#8DD3C7	Author
Huang F	13	#8DD3C7	Author
Kianersi S	13	#8DD3C7	Author
Cao X	13	#8DD3C7	Author
Feng K	13	#8DD3C7	Author
Lin BM	13	#8DD3C7	Author
Qiu X	13	#8DD3C7	Author
Scheer FAJL	13	#8DD3C7	Author
Sands SA	13	#8DD3C7	Author
Shen W	13	#8DD3C7	Author
Yuan F	13	#8DD3C7	Author
Zhang YH	13	#8DD3C7	Author
Shah NA	13	#8DD3C7	Author
Wallace DA	13	#8DD3C7	Author
Aikawa M	14	#FFFFB3	Author
Aikawa E	14	#FFFFB3	Author
Halu A	14	#FFFFB3	Author
Higashi H	14	#FFFFB3	Author
Lee LH	14	#FFFFB3	Author
Sharma A	14	#FFFFB3	Author
Iwata H	14	#FFFFB3	Author
Rogers MA	14	#FFFFB3	Author
Blaser MC	14	#FFFFB3	Author
Decano JL	14	#FFFFB3	Author
Body SC	14	#FFFFB3	Author
Libby P	14	#FFFFB3	Author
Schlotter F	14	#FFFFB3	Author
Asano T	14	#FFFFB3	Author
Chelvanambi S	14	#FFFFB3	Author
Hutcheson JD	14	#FFFFB3	Author
Pham T	14	#FFFFB3	Author
Andraski AB	14	#FFFFB3	Author
Nakano T	14	#FFFFB3	Author
Ricchiuto P	14	#FFFFB3	Author
Goettsch C	14	#FFFFB3	Author
Kuraoka S	14	#FFFFB3	Author
Matamalas JT	14	#FFFFB3	Author
Pestana DVS	14	#FFFFB3	Author
Anderson DG	14	#FFFFB3	Author
Becker-Greene D	14	#FFFFB3	Author
Guimaraes GC	14	#FFFFB3	Author
Goto S	14	#FFFFB3	Author
Iqbal F	14	#FFFFB3	Author
Ho Lee L	14	#FFFFB3	Author
Kraler S	14	#FFFFB3	Author
Katsuki S	14	#FFFFB3	Author
Jaffer FA	14	#FFFFB3	Author
Lupieri A	14	#FFFFB3	Author
Passos LSA	14	#FFFFB3	Author
Robson SC	14	#FFFFB3	Author
Seidman CE	14	#FFFFB3	Author
Mojcher A	14	#FFFFB3	Author
Mukai S	14	#FFFFB3	Author
Prasad RB	14	#FFFFB3	Author
Jha PK	14	#FFFFB3	Author
Maejima T	14	#FFFFB3	Author
Mattson PC	14	#FFFFB3	Author
Mlynarchik AK	14	#FFFFB3	Author
Morgan S	14	#FFFFB3	Author
Osborn EA	14	#FFFFB3	Author
Pieper B	14	#FFFFB3	Author
Singh SA	14	#FFFFB3	Author
Whelan M	14	#FFFFB3	Author
Fukuda D	14	#FFFFB3	Author
Luscher TF	14	#FFFFB3	Author
Muehlschlegel JD	14	#FFFFB3	Author
Seidman JG	14	#FFFFB3	Author
Vromman A	14	#FFFFB3	Author
Wen JR	14	#FFFFB3	Author
Yamada I	14	#FFFFB3	Author
Rimm EB	15	#BEBADA	Author
Sun Q	15	#BEBADA	Author
Heianza Y	15	#BEBADA	Author
Mukamal KJ	15	#BEBADA	Author
Djousse L	15	#BEBADA	Author
Cassidy A	15	#BEBADA	Author
Mozaffarian D	15	#BEBADA	Author
Lemaitre RN	15	#BEBADA	Author
Kizer JR	15	#BEBADA	Author
Jensen MK	15	#BEBADA	Author
Ardisson Korat AV	15	#BEBADA	Author
Siscovick DS	15	#BEBADA	Author
Furtado JD	15	#BEBADA	Author
Ix JH	15	#BEBADA	Author
King IB	15	#BEBADA	Author
Hamaya R	15	#BEBADA	Author
Franke AA	15	#BEBADA	Author
Malik VS	15	#BEBADA	Author
Agarwal I	15	#BEBADA	Author
Barasch E	15	#BEBADA	Author
Aroner SA	15	#BEBADA	Author
Glazer NL	15	#BEBADA	Author
