V1	V2	coex_THY.tsv	ppi.tsv	coex_TNV.tsv	coex_PRS.tsv	coex_MSG.tsv	coex_HRA.tsv	coex_HRV.tsv	coex_WBL.tsv	coex_ATT.tsv	coex_EMS.tsv	coex_STM.tsv	HP.tsv	coex_SMU.tsv	MP.tsv	coex_VGN.tsv	coex_ITI.tsv	coex_CLT.tsv	coex_core.tsv	coex_PIT.tsv
MYO18B	MYBPH	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	HSPB6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	FABP3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	XIRP1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	STAC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	CRYAB	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	CKMT2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	EEF1A2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	ACTC1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	SGCA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	DES	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	FLNC	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	DUSP13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	APOBEC2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	CAP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	ACTB	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MYO18B	CMYA5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TRIM54	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TRIM55	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYF6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYF5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYOG	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MYO18B	TCAP	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	SCN4A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	LDB3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TNNT3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TNNC1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TNNI1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	RAPSN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	VGLL2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	CHRND	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	ANKRD2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TRIM63	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYOM2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYOM1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	SPTB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	CAV3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	SGCG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	PYGM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	RYR1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
MYO18B	MYOZ1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYOT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYOD1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	SLN	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	PPP1R3A	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	CAMK2A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TTN	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TPM2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MB	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	NRAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
MYO18B	MYBPC1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	C10orf71	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	TRIM72	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYOZ2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	PKIA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	SYNPO2L	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	PFKM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	ANKRD1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	BIN1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	ALPK3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYBPC3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYH2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MYO18B	MYH1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
MYO18B	PDE4DIP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL6A3	CASQ1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	CHRNA1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	MYH4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	LMOD3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	PDLIM3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL6A3	KLHL41	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	NEB	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	HSPB6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
COL6A3	FABP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
COL6A3	USP13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
COL6A3	CRYAB	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
COL6A3	SGCA	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
COL6A3	DES	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0
COL6A3	FLNC	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
COL6A3	CAP2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL6A3	ACTB	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL6A3	TCAP	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	MEGF10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	SCN4A	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	CHRND	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	CAV3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	SGCG	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	RYR1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	MYOZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	MYOT	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	TTN	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	TPM2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
COL6A3	SVIL	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL6A3	TRIM72	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
COL6A3	CFL2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
COL6A3	NEXN	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
COL6A3	TPM3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	BIN1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
COL6A3	MYH2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
COL6A3	SPEG	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
CHRNB1	LMOD2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CACNG6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SRL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	HJV	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	PPP1R27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	HHATL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	STATH	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CHRNA1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	POPDC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	HRC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CHAT	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	ASB15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	UNC45B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CACNA1S	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	RPL3L	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	FBXO40	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOM3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	ATP2A1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	ENO3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	KLHL41	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	COX6A2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	ATP1A2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	NEB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	DDN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	HSPB6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	FABP3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	STAC3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CRYAB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CKMT2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MTM1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	EEF1A2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SGCA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	DES	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	FLNC	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	DUSP13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	APOBEC2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CAP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TRIM54	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TRIM55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYF6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYF5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TCAP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SCN4A	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	LDB3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TNNT3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TNNC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TNNI1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	RAPSN	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	CHRND	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	ANKRD2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TRIM63	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOM2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOM1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SPTB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CAV3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	PYGM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	RYR1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	MYOZ1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOT	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOD1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	PPP1R3A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	CAMK2A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TTN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TPM2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	MB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SVIL	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	C10orf71	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TRIM72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYOZ2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	PKIA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SYNPO2L	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	PFKM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	TPM3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	BIN1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	ALPK3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	PDE4DIP	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	SPEG	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
CHRNB1	MYL6B	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB1	MYO18B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MIR1-1HG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	BEST3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	LMOD2	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0
TRDN	CACNG6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SRL	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	HJV	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SMPX	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	PPP1R27	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TRDN	HHATL	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CASQ1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
TRDN	CHRNA1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	POPDC3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	DUSP27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	DUSP26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	HRC	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYH4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TRDN	MYLK2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	LRTM1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	LMOD3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
TRDN	ASB15	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	UNC45B	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CACNA1S	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	CAVIN4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	RPL3L	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	FBXO40	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	PDLIM3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYOM3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	ATP2A1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TRDN	ENO3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	RBFOX1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	KLHL41	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYL3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	COX6A2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	ATP1A2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYBPC2	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
TRDN	NEB	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
TRDN	DDN	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYBPH	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	HSPB6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	FABP3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	XIRP1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	STAC3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CKMT2	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	EEF1A2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	ACTC1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SGCA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	DES	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	FLNC	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
TRDN	DUSP13	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	APOBEC2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CAP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CMYA5	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	TRIM54	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	TRIM55	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYF6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYF5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYOG	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
TRDN	TCAP	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0
TRDN	SCN4A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CADPS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	LDB3	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	TNNT3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TNNC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRDN	TNNI1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
TRDN	RAPSN	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	VGLL2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CHRND	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	ANKRD2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TRIM63	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYOM2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYOM1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SPTB	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CAV3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SGCG	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	PYGM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	RYR1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYOZ1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0
TRDN	MYOT	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	MYOD1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SLN	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	PPP1R3A	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	CAMK2A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	TTN	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
TRDN	MB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRDN	NRAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TRDN	MYBPC1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
TRDN	C10orf71	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
TRDN	TRIM72	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
TRDN	MYOZ2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	PKIA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	SYNPO2L	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	PFKM	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	BIN1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRDN	ALPK3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
