V1	V2	coex_THY.tsv	ppi.tsv	coex_KDN.tsv	coex_LNG.tsv	coex_ATT.tsv	coex_ITI.tsv	HP.tsv	MP.tsv	coex_PIT.tsv	coex_BRO.tsv	coex_ATC.tsv	reactome_copathway.tsv	coex_EMC.tsv	coex_WBL.tsv	coex_CLT.tsv	coex_BRB.tsv	coex_PNC.tsv	coex_HRV.tsv	coex_ATA.tsv	coex_core.tsv	coex_BRC.tsv
ZAP70	CD3G	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	TNFRSF13C	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZAP70	UBASH3A	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	CMTM7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	CARMIL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	CD8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	RNF166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	NCF1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	MS4A1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZAP70	RFXAP	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	NFKBIE	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	MOV10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZAP70	GBP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	FERMT3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	CD96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	CAMK4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	ITGB7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	FLI1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	IL2RG	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	GPR174	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	GZMA	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
ZAP70	CD53	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ZAP70	MYO1F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	SKAP1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZAP70	ITGAX	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ZAP70	CMTM3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	IL2RA	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	VAV1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	TMC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	PIK3R5	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	ARRB2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	IRF8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	NLRC5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	PSTPIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	GPR65	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	CD27	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZAP70	STAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	IRF4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZAP70	MYO1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	GMFG	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	LIMD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	LCP1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	SP110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	TESPA1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZAP70	DOCK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	IKBKB	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	NFKB1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	PTPN22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	TRIM22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	NUP210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	RHBDF2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	FCHO1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	RAC2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	CR2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ZAP70	SELPLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	JAK3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	RPS6KA1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	FAM78A	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	SEPTIN6	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	BTN2A2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	ZBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	ST8SIA4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	CD4	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	ZNF831	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ZAP70	LAX1	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ZAP70	SASH3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZAP70	SLAMF1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ZAP70	LRMP	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ZAP70	PTPN6	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	ARHGDIB	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	KIF21B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ZAP70	WIPF1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZAP70	ITGA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CYP26C1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	KHDC3L	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	GPR132	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	PARP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	ICOSLG	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	GZMM	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TBX21	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PSD4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TBC1D10C	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
ITK	CYP2C19	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TNFRSF4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CD40LG	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	SPOCK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	RAG2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	RASA3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	AGAP2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	BLNK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PIK3R6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CCL4	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CCL5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SPIB	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	LYN	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	LAT	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	ADA	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PRF1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ITK	RASSF5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	APOBEC3G	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TNFRSF13B	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	DENND1C	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITK	TRBV28	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	IGHM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	SLFN12L	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	HLA-DOA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PSMB8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CD247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CARD11	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CD3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	IRAK4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PLCG2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CERKL	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITK	EVL	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	ARL4C	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
ITK	SEMA4D	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	ARHGAP30	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	IKZF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	MALT1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	GPRIN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SP140L	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	ANO9	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ITK	FMNL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SH2D1A	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	LCK	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SEPTIN1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	IL7R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	GPR171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CIITA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CD28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CD19	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	DCLRE1C	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PARP15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SERPINB9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	THEMIS	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	KLHL6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	RASGRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CD8B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TMEM154	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	RHOH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	INPP5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	PRKCD	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	NLRC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CCDC88B	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TMC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CD3D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SNX20	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	NOD2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	NCF2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PRKCB	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	EML4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	RAG1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	ICOS	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	DENND2D	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CTLA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	PYHIN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	ARHGAP25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	FCMR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	GFI1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	SAMSN1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CCR5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	IKZF3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CD3G	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	ITGB2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TNFRSF13C	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	UBASH3A	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CMTM7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CARMIL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CD8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	RNF166	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	NCF1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	MS4A1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ITK	GBP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	FERMT3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CD96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	CAMK4	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	ITGB7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ITK	IL2RG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	GPR174	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	GZMA	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITK	CD53	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	MYO1F	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	SKAP1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	ITGAX	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CMTM3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	IL2RA	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	VAV1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	TMC6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ITK	PIK3R5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	ARRB2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	IRF8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	NLRC5	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PSTPIP1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	GPR65	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CD27	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	STAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	IRF4	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	MYO1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	GMFG	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	LIMD2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	LCP1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	TESPA1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ITK	DOCK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	PTPN22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	BTG1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	NUP210	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	NFATC1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	RHBDF2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	CD40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	FCHO1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	RAC2	1	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
ITK	CR2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	SELPLG	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	RPS6KA1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	FAM78A	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	SEPTIN6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	ZBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	ST8SIA4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ITK	ZNF831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	LAX1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ITK	SASH3	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ITK	SLAMF1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
ITK	LRMP	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	PTPN6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	ARHGDIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	KIF21B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	WIPF1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITK	ITGA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITK	ZAP70	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CRYBG1	GPR132	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
CRYBG1	ICOSLG	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	PSD4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CRYBG1	RORC	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CRYBG1	SPOCK2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
CRYBG1	AGAP2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CRYBG1	BLNK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CRYBG1	CCL5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	SPIB	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CRYBG1	LYN	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
CRYBG1	CHUK	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	HLA-E	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	PRF1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CRYBG1	SERINC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
CRYBG1	RASSF5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	APOBEC3G	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	DENND1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CRYBG1	PSMB10	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CRYBG1	IGHM	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	TAP2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	HLA-DOA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	HLA-DRA	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	PSMB8	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	CD3E	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	PLCG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
CRYBG1	CERKL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CRYBG1	ARL4C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRYBG1	SEMA4D	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
CRYBG1	ARHGAP30	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
CRYBG1	IKZF1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
CRYBG1	CXCL16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
CRYBG1	GPRIN3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
